Provider,docDegMax,docBtwnMean,docEignMean,docMANN
PRV52647,0,0,5.154585672526685e-7,NaN
PRV52648,1,0,1.3732111040246667e-6,2
PRV52649,0,0,5.581216778184745e-4,NaN
PRV52650,1,0,1.1969959259800416e-5,1
PRV52651,0,0,0,NaN
PRV52652,0,0,8.07045189469512e-10,NaN
PRV52653,4,66,0.016978270765484662,3.125
PRV52654,0,0,3.837992341885327e-4,NaN
PRV52655,2,0.6666666666666666,1.3732111040246667e-6,1.5
PRV52656,0,0,0,NaN
PRV52657,0,0,6.276538993345984e-10,NaN
PRV52658,0,0,1.612941021644982e-9,NaN
PRV52659,0,0,0.00109103891209513,NaN
PRV52660,0,0,1.0299083280185e-6,NaN
PRV52661,0,0,0,NaN
PRV52662,5,906.5,0.06162276654507804,5.666666666666667
PRV52663,0,0,1.0299083280185e-6,NaN
PRV52664,2,0.6666666666666666,1.3732111040246667e-6,1.5
PRV52665,0,0,1.5959945679733887e-5,NaN
PRV52666,0,0,1.3742863980390968e-6,NaN
PRV52667,0,0,0,NaN
PRV52668,1,0,0,1
PRV52669,0,0,0,NaN
PRV52670,0,0,0,NaN
PRV52671,0,0,0,NaN
PRV52672,0,0,0,NaN
PRV52673,0,0,0,NaN
PRV52674,0,0,0,NaN
PRV52675,0,0,0,NaN
PRV52676,0,0,2.3939918519600832e-5,NaN
PRV52677,1,0,0,1
PRV52678,4,187.15350265929231,0.001160243765018233,10.4
PRV52679,0,0,1.612941021644982e-9,NaN
PRV52680,2,65.7,5.639791197689562e-5,15
PRV52681,0,0,0,NaN
PRV52682,3,65,2.773739748559003e-4,7
PRV52683,1,0,1.306567679290207e-5,4
PRV52684,0,0,0,NaN
PRV52685,0,0,0,NaN
PRV52686,1,0,0,3
PRV52687,7,96.98333333333336,2.0257690123765844e-4,3.8
PRV52688,1,0,0,2.5
PRV52689,0,0,2.059816656037e-6,NaN
PRV52690,0,0,0,NaN
PRV52691,4,41,0,1.75
PRV52692,1,0,1.612941021644982e-9,4
PRV52693,3,1055,0.3605013450265294,10
PRV52694,0,0,0,NaN
PRV52695,0,0,0,NaN
PRV52696,0,0,0,NaN
PRV52697,0,0,0,NaN
PRV52698,3,7.5,0.004409158231845766,4.333333333333333
PRV52699,5,428,0.020883350798145444,3.625
PRV52700,3,52,0,3
PRV52701,1,0,0,4
PRV52702,10,955.7166666666664,6.92179311266985e-4,5.066666666666666
PRV52703,1,0,0.0299198607425392,22
PRV52704,1,0,0,1
PRV52705,2,0,0.004159717519906172,4.5
PRV52706,1,0,1.5973452546275113e-5,2
PRV52707,2,66,1.0098018221886312e-6,2.5
PRV52708,4,23.58333333333334,4.821744788540777e-5,8.333333333333334
PRV52709,1,0,0,1
PRV52710,3,33,5.7392665057095944e-6,3
PRV52711,1,0,6.768298700851127e-10,3.5
PRV52712,1,0,0,2
PRV52713,1,0,0,2
PRV52714,0,0,9.858737715318747e-6,NaN
PRV52715,1,0,1.2817116809320789e-5,15
PRV52716,3,44,0,2.6666666666666665
PRV52717,1,0,0.005458627142547679,10
PRV52718,0,0,0,NaN
PRV52719,0,0,1.272828991694112e-5,NaN
PRV52720,4,527.5,0.004039973560970091,5.5
PRV52721,2,6,1.612941021644982e-9,2
PRV52722,1,0,0.05985244389862754,11
PRV52723,2,0,0.010560149827540832,6.333333333333333
PRV52724,1,0,4.358079660781706e-5,15
PRV52725,0,0,0,NaN
PRV52726,0,0,0,NaN
PRV52727,2,70.24999999999996,5.881823601311333e-5,14
PRV52728,3,259.9500000000001,7.089031031118519e-5,9.2
PRV52729,0,0,0,NaN
PRV52730,1,0,1.8252426343190336e-5,25
PRV52731,0,0,6.276538993345984e-10,NaN
PRV52732,1,0,1.8252427512733955e-5,25
PRV52733,0,0,0,NaN
PRV52734,1,0,1.5650721461680473e-4,5
PRV52735,0,0,0,NaN
PRV52736,0,0,0,NaN
PRV52737,0,0,0,NaN
PRV52738,0,0,2.3939918519600832e-5,NaN
PRV52739,0,0,0,NaN
PRV52740,2,0,4.387490309977596e-5,13.333333333333334
PRV52741,2,14.866666666666662,3.34898661163797e-5,19
PRV52742,0,0,0,NaN
PRV52743,0,0,0,NaN
PRV52744,0,0,0,NaN
PRV52745,0,0,2.059816656037e-6,NaN
PRV52746,1,0,0,1
PRV52747,0,0,0,NaN
PRV52748,0,0,0,NaN
PRV52749,2,16,2.0796128197115337e-5,15
PRV52750,0,0,0,NaN
PRV52751,0,0,0,NaN
PRV52752,0,0,0,NaN
PRV52753,0,0,0,NaN
PRV52754,2,0,0,2.5
PRV52755,4,1,4.0568073511775106e-5,6.6
PRV52756,0,0,0,NaN
PRV52757,3,16,2.217841389714428e-5,11
PRV52758,3,7,0,1.6666666666666667
PRV52759,0,0,0,NaN
PRV52760,1,0,0,3
PRV52761,0,0,0,NaN
PRV52762,0,0,0,NaN
PRV52763,0,0,0,NaN
PRV52764,2,1,0,1
PRV52765,0,0,0,NaN
PRV52766,4,5,0,1.5
PRV52767,1,0,0,1
PRV52768,0,0,0,NaN
PRV52769,0,0,0,NaN
PRV52770,2,0,0,3
PRV52771,1,0,0,2
PRV52772,1,0,0,4
PRV52773,1,0,0,3
PRV52774,3,6,0,2.3333333333333335
PRV52775,1,0,0,1
PRV52776,1,0,0,4
PRV52777,2,0,0,3
PRV52778,0,0,0,NaN
PRV52779,1,0,0,1
PRV52780,0,0,0,NaN
PRV52781,3,16,2.217841142881768e-5,11
PRV52782,1,0,0,1
PRV52783,0,0,0,NaN
PRV52784,0,0,0,NaN
PRV52785,1,0,0,2
PRV52786,0,0,0,NaN
PRV52787,0,0,0,NaN
PRV52788,0,0,9.098856989646207e-4,NaN
PRV52789,0,0,0,NaN
PRV52790,1,0,0,4
PRV52791,1,0,0,1
PRV52792,0,0,0,NaN
PRV52793,1,0,0,1
PRV52794,0,0,0,NaN
PRV52795,0,0,1.612941021644982e-9,NaN
PRV52796,0,0,0,NaN
PRV52797,0,0,0,NaN
PRV52798,0,0,0,NaN
PRV52799,0,0,0,NaN
PRV52800,3,0,5.970712883467184e-5,9.2
PRV52801,1,0,0,2
PRV52802,0,0,0,NaN
PRV52803,0,0,0,NaN
PRV52804,0,0,0,NaN
PRV52805,1,0,0,1.5
PRV52806,0,0,0,NaN
PRV52807,0,0,0,NaN
PRV52808,0,0,0,NaN
PRV52809,0,0,0,NaN
PRV52810,0,0,0,NaN
PRV52811,0,0,0,NaN
PRV52812,1,0,0,4
PRV52813,1,0,0,1
PRV52814,0,0,0,NaN
PRV52815,1,0,0,3
PRV52816,0,0,0,NaN
PRV52817,0,0,0,NaN
PRV52818,5,42.07453102453102,7.992624810046952e-4,6.428571428571429
PRV52819,3,92.65,0.04299597397012169,3.625
PRV52820,1,0,0.004657255011073819,3
PRV52821,0,0,0.001091862676888764,NaN
PRV52822,0,0,1.075294014429988e-9,NaN
PRV52823,2,0,6.966570546395888e-10,1.6666666666666667
PRV52824,2,1.8333333333333333,9.091988231388965e-4,1.6666666666666667
PRV52825,3,11,0.0013637981775960952,3
PRV52826,1,0,8.392716664956351e-6,2
PRV52827,1,0,5.739087770397188e-10,1.5
PRV52828,1,0,5.00273604556391e-5,7
PRV52829,6,67.77777777777776,0.3333333333333333,2.588235294117647
PRV52830,4,0.225,0.03556548658257717,12.25
PRV52831,4,13.75,2.06104916055332e-9,2.8
PRV52832,6,355.49666722166734,0.001262804926711716,5
PRV52833,4,6,1.3459731388390763e-8,1
PRV52834,1,0,3.155378744823976e-4,6
PRV52835,5,8.638095238095232,1.4580198059529375e-5,3.4285714285714284
PRV52836,4,16.279978354978354,0.0010414678018209429,4.833333333333333
PRV52837,12,424.2673049173049,0.02358783356969907,3.3480392156862746
PRV52838,2,176.37499999999997,3.7096762281127636e-5,6.5
PRV52839,3,52.86607975357974,8.04591117620179e-5,3.5
PRV52840,5,171.77381784881794,0.0012012929740680132,3.7142857142857144
PRV52841,0,0,3.225882043289964e-9,NaN
PRV52842,5,31.543650793650787,0.13851153049293402,9.5
PRV52843,5,294.03333333333336,7.937272443553112e-5,2.9583333333333335
PRV52844,8,298.6411130536132,0.04543749174136225,6.757575757575758
PRV52845,3,13.666666666666666,0.0018183977593174054,2.75
PRV52846,5,17.478759820426486,0.005838809978404998,5.25
PRV52847,0,0,8.24571838823458e-7,NaN
PRV52848,3,4.2,0.001091039508641423,1.75
PRV52849,3,0.16666666666666666,6.402786721289288e-10,2.75
PRV52850,2,62.89844877344877,0.002124258112938464,7
PRV52851,7,72.40687160062159,0.00213683896349842,5.333333333333333
PRV52852,10,107.43271103896103,2.250716637989391e-4,3.0833333333333335
PRV52853,3,704.9132867132867,5.200863500616225e-4,5.333333333333333
PRV52854,1,0,1.6128494355149403e-9,1
PRV52855,2,0.25,2.324818010051464e-9,3
PRV52856,6,203.84393523143527,0.008135518311178515,5
PRV52857,5,89.88605283605281,0.012530990232156942,5.285714285714286
PRV52858,1,0,0.0077131568758137,6
PRV52859,1,0,6.824141580055137e-4,1.5
PRV52860,2,0.5,3.2777149737780906e-9,1
PRV52861,0,0,0.0010910387502263493,NaN
PRV52862,1,0,9.091989585741262e-4,1
PRV52863,3,19.166666666666664,2.9045504907962507e-5,2.5
PRV52864,1,0,0.007088379821863972,6.5
PRV52865,4,189.96919885669894,0.0012667383173589136,7.75
PRV52866,9,71.1385461760462,0.023697131286533675,6.333333333333333
PRV52867,5,55.62104978354979,2.2104905676199638e-4,3.5714285714285716
PRV52868,4,38.94814814814814,5.505295696372968e-4,3.3
PRV52869,2,31.5,1.9127300275758005e-4,2.35
PRV52870,2,31.539291264291254,3.6488798286356765e-4,5
PRV52871,2,11,1.4171052334128156e-9,1.6666666666666667
PRV52872,6,73.81482683982684,0.023243423979811717,4.555555555555555
PRV52873,4,118.56100196100196,0.008238847064937065,3.6041666666666665
PRV52874,2,0.9481481481481481,0.002173274086429705,9
PRV52875,0,0,3.225882043289964e-9,NaN
PRV52876,5,199.70303030303032,0.09799635831775225,7.2
PRV52877,2,0,0.10257405029630177,14.5
PRV52878,1,0,0.00272759543611301,4
PRV52879,0,0,1.075294014429988e-9,NaN
PRV52880,2,95,2.0151049409264949e-4,4
PRV52881,5,366.8345931845931,0.013032459063437125,6.833333333333333
PRV52882,0,0,3.225882043289964e-9,NaN
PRV52883,1,0,2.2420965088607e-9,3
PRV52884,1,0,6.87799043000606e-5,3
PRV52885,4,379.67522477522476,3.3552399477929903e-4,4.166666666666667
PRV52886,0,0,3.225882043289964e-9,NaN
PRV52887,0,0,1.7635112486722523e-9,NaN
PRV52888,2,0,7.251178624411686e-10,4.5
PRV52889,8,82.07661435786433,0.001240995837543581,4.357142857142857
PRV52890,4,65.32404262404263,0.0027895701595115796,6
PRV52891,4,66.4755952380952,0.024759801884589,8.25
PRV52892,5,7.56192307692308,0.0014617268007853506,2.7142857142857144
PRV52893,2,47.5,0.08387301810890911,6
PRV52894,1,0,0.0013637981763126076,3
PRV52895,2,0.3333333333333333,1.3753960521398643e-6,1
PRV52896,3,0,5.738898602319924e-5,3.125
PRV52897,4,48.92291597291594,7.755914484280315e-4,6
PRV52898,9,1334.5124847374852,0.0425519600703635,3.8461538461538463
PRV52899,1,0,2.2959896444529772e-9,2
PRV52900,5,59.16590909090909,0.24912452696951806,2.625
PRV52901,1,0,3.2853036206053054e-8,5
PRV52902,1,0,1.6131670825669149e-9,1
PRV52903,2,0,0.0010910381050499404,2.25
PRV52904,0,0,1.612941021644982e-9,NaN
PRV52905,1,0,2.2963213004774637e-9,2
PRV52906,3,28.592857142857145,0.0010342841380728447,4.666666666666667
PRV52907,0,0,1.612941021644982e-9,NaN
PRV52908,3,16.03147130647131,0.0013911643291284186,5.666666666666667
PRV52909,1,0,6.921420842083195e-8,17
PRV52910,1,0,1.73406719303036e-10,4
PRV52911,3,27.107034632034626,1.2086053124034249e-4,9.666666666666666
PRV52912,2,18.491666666666667,1.607535666138856e-5,4
PRV52913,5,265.42777777777775,2.7857605892841087e-4,3.0833333333333335
PRV52914,4,104.8379329004329,2.138896979948065e-5,7.5
PRV52915,3,518.9585581085582,0.0035972696246588808,7
PRV52916,5,115.91212121212122,2.7047160042489415e-4,4.375
PRV52917,3,128.63333333333333,3.2789185525858e-4,3
PRV52918,3,177.83333333333334,0.007278252108313407,3.6666666666666665
PRV52919,2,95,3.0171716712056566e-4,2
PRV52920,6,148.12835497835493,1.0058797539913293e-4,4.375
PRV52921,4,502.00784215784233,5.104242456332545e-4,2.958333333333333
PRV52922,1,0,8.684725710996236e-11,3.25
PRV52923,4,287.00555555555553,0.00121661492906539,6.25
PRV52924,0,0,3.225882043289964e-9,NaN
PRV52925,0,0,3.225882043289964e-9,NaN
PRV52926,6,151.8518398268399,2.805847311238185e-4,4.777777777777778
PRV52927,2,0,9.288737584572989e-10,1.6666666666666667
PRV52928,0,0,0.002727596875565873,NaN
PRV52929,3,496.25806693306686,0.006648420882585379,10.5
PRV52930,0,0,3.225882043289964e-9,NaN
PRV52931,2,31.947863247863268,0.004152934069317625,10
PRV52932,5,307.06010101010094,5.520254712647465e-4,7.6
PRV52933,0,0,1.612941021644982e-9,NaN
PRV52934,4,198.4776973026973,0.004592700976645507,8.25
PRV52935,0,0,1.612941021644982e-9,NaN
PRV52936,6,595.5460678210677,0.008614936639325332,5.444444444444445
PRV52937,6,862.2986013986012,5.521518381681885e-5,3.2857142857142856
PRV52938,1,0,2.5132087811510693e-5,2
PRV52939,1,0,1.6127963270144459e-9,1
PRV52940,0,0,3.225882043289964e-9,NaN
PRV52941,2,1,6.554730435117142e-9,1
PRV52942,1,0,2.2964413532648893e-9,2
PRV52943,1,0,1.2012760836844981e-9,4
PRV52944,0,0,3.225882043289964e-9,NaN
PRV52945,2,0,1.5658165190242454e-5,7.5
PRV52946,2,0,0.0014783672037777698,4
PRV52947,1,0,2.296418639601795e-9,2
PRV52948,3,0,4.497974737090142e-5,6
PRV52949,1,0,2.7305697603160896e-5,8
PRV52950,2,0,1.5147609379813945e-7,9.5
PRV52951,1,0,0,2
PRV52952,2,0,0.0014783672044915395,4
PRV52953,2,63,2.5441464388226857e-5,2.5
PRV52954,1,0,1.371732082329374e-7,17
PRV52955,1,0,1.6129516692130153e-9,1
PRV52956,2,0,1.5147686145567342e-7,9.5
PRV52957,0,0,3.225882043289964e-9,NaN
PRV52958,1,0,3.225742714150047e-9,1
PRV52959,1,0,1.3717266400558836e-7,17
PRV52960,3,25.516666666666662,0.0924831490069456,7.666666666666667
PRV52961,0,0,3.225882043289964e-9,NaN
PRV52962,1,0,4.59506564921572e-6,7
PRV52963,0,0,3.225882043289964e-9,NaN
PRV52964,0,0,3.225882043289964e-9,NaN
PRV52965,0,0,1.612941021644982e-9,NaN
PRV52966,0,0,3.225882043289964e-9,NaN
PRV52967,0,0,3.225882043289964e-9,NaN
PRV52968,0,0,3.225882043289964e-9,NaN
PRV52969,0,0,3.225882043289964e-9,NaN
PRV52970,0,0,3.225882043289964e-9,NaN
PRV52971,2,0,0.01586525751401748,4
PRV52972,3,0,4.497974751587272e-5,6
PRV52973,0,0,3.225882043289964e-9,NaN
PRV52974,0,0,3.225882043289964e-9,NaN
PRV52975,3,0,8.995949526617713e-5,6
PRV52976,0,0,3.225882043289964e-9,NaN
PRV52977,1,0,0.014324735096805168,2
PRV52978,0,0,3.225882043289964e-9,NaN
PRV52979,0,0,3.225882043289964e-9,NaN
PRV52980,0,0,4.242898196297716e-6,NaN
PRV52981,0,0,9.858737715318747e-6,NaN
PRV52982,0,0,1.272828991694112e-5,NaN
PRV52983,0,0,8.485796392595433e-6,NaN
PRV52984,2,0,0.19711976596414893,1.1851851851851851
PRV52985,8,227.2000000000001,3.183805780927073e-4,2.8
PRV52986,3,249,5.909722292962146e-5,3.75
PRV52987,0,0,2.545657983388224e-5,NaN
PRV52988,0,0,1.272828991694112e-5,NaN
PRV52989,3,0,4.4097121336545374e-4,2.388888888888889
PRV52990,5,823.0000000000005,0,7
PRV52991,4,368.5,0.002001743024061845,2.611111111111111
PRV52992,4,357.6904761904759,3.951791531997386e-5,3
PRV52993,1,0,5.8660121618077634e-6,3
PRV52994,3,166,0.3336251102348893,1.1111111111111112
PRV52995,2,1380,1.2676245409298299e-4,4.5
PRV52996,3,87.5,2.4798685895406432e-5,1.75
PRV52997,3,0.2,5.609187527967395e-6,2.8
PRV52998,5,296,0,4.4
PRV52999,1,0,1.5959945679733887e-5,1
PRV53000,5,9.846153846153847,2.824649471181078e-4,4.074074074074074
PRV53001,1,0,0,2
PRV53002,0,0,1.8763487906173776e-5,NaN
PRV53003,5,332,2.4798685895406432e-5,2.1818181818181817
PRV53004,0,0,2.545657983388224e-5,NaN
PRV53005,3,29.666666666666668,1.238757303019033e-5,1.4444444444444444
PRV53006,5,476.3333333333333,2.851379183166815e-4,2.8
PRV53007,3,58.333333333333336,0,1.5
PRV53008,3,87.5,7.169794023971409e-6,3
PRV53009,3,0,0,3.142857142857143
PRV53010,1,0,1.4956914642127382e-5,5
PRV53011,1,0,0,1
PRV53012,1,0,0,4
PRV53013,1,0,0,2
PRV53014,0,0,2.545657983388224e-5,NaN
PRV53015,2,926.5238095238096,5.1631244805307394e-6,5.5
PRV53016,2,0,0,2.5
PRV53017,3,175,0,1.3333333333333333
PRV53018,2,44,2.3939918519600832e-5,1.5
PRV53019,2,2.5,0,2.5
PRV53020,0,0,2.545657983388224e-5,NaN
PRV53021,2,87,3.2295384629426855e-5,3
PRV53022,0,0,2.545657983388224e-5,NaN
PRV53023,2,574,5.690366211770216e-5,5
PRV53024,5,865.3095238095237,0,2.3333333333333335
PRV53025,3,377.0000000000003,0,3.3333333333333335
PRV53026,4,290.45238095238085,0,2.2
PRV53027,0,0,2.545657983388224e-5,NaN
PRV53028,2,0,1.3796009770062923e-6,3
PRV53029,3,202.99999999999986,0,4.666666666666667
PRV53030,1,0,0,4
PRV53031,5,681.3333333333331,0.23024975556333896,7.285714285714286
PRV53032,1,0,9.270129173388961e-6,5
PRV53033,0,0,2.545657983388224e-5,NaN
PRV53034,1,0,5.4320564167442425e-6,3
PRV53035,3,210.16666666666666,0.028673456605281707,11.666666666666666
PRV53036,0,0,2.545657983388224e-5,NaN
PRV53037,2,44,7.66254040307629e-5,10.5
PRV53038,0,0,2.545657983388224e-5,NaN
PRV53039,3,258,0,3
PRV53040,3,84.82142857142857,0.0011178330040144473,12.625
PRV53041,1,0,3.2539100057753753e-6,4
PRV53042,1,0,3.342921830440857e-4,3.5
PRV53043,4,260,0,4
PRV53044,6,1054.3571428571431,0,3.142857142857143
PRV53045,1,0,0,1
PRV53046,1,0,2.059816656037e-6,1
PRV53047,2,0,2.1274884690452295e-5,2.75
PRV53048,1,0,0,4
PRV53049,0,0,2.545657983388224e-5,NaN
PRV53050,2,258,0,7
PRV53051,1,0,3.3353686681666455e-5,5
PRV53052,3,420,0,3
PRV53053,2,88,0,2
PRV53054,3,1428,3.036937479868652e-4,6.25
PRV53055,0,0,2.545657983388224e-5,NaN
PRV53056,4,791.5,3.172752725782377e-4,12
PRV53057,1,0,3.3393163037641286e-5,7
PRV53058,5,243.24999999999977,0,5.166666666666667
PRV53059,0,0,2.545657983388224e-5,NaN
PRV53060,3,897.6904761904761,7.235914673396015e-5,3
PRV53061,0,0,2.545657983388224e-5,NaN
PRV53062,1,0,1.8495958616386705e-5,5
PRV53063,0,0,2.545657983388224e-5,NaN
PRV53064,4,858,0.01600787612775883,3.8
PRV53065,3,26.333333333333353,0.015012088684833369,5.333333333333333
PRV53066,1,0,8.458475900585275e-5,2
PRV53067,4,304.50000000000006,0,5.8
PRV53068,3,0,0.015968477644089797,3.75
PRV53069,5,827.1666666666669,3.227786078901367e-5,4.8
PRV53070,1,0,3.818886297719439e-4,10
PRV53071,0,0,3.6668208436541954e-5,NaN
PRV53072,0,0,2.545657983388224e-5,NaN
PRV53073,5,2058,1.9083308162220805e-4,8
PRV53074,0,0,2.545657983388224e-5,NaN
PRV53075,1,0,1.0329481947065926e-4,5
PRV53076,0,0,2.545657983388224e-5,NaN
PRV53077,0,0,1.272828991694112e-5,NaN
PRV53078,4,1.5,7.76458000597165e-4,2.7142857142857144
PRV53079,1,0,0,1
PRV53080,1,0,1.8581679901034938e-5,1
PRV53081,0,0,2.545657983388224e-5,NaN
PRV53082,0,0,2.545657983388224e-5,NaN
PRV53083,0,0,2.545657983388224e-5,NaN
PRV53084,1,0,0,1
PRV53085,3,0.8333333333333333,2.2090837645064937e-4,7
PRV53086,2,0.5,6.91176719436903e-5,8
PRV53087,4,127.5,0.003483994945863618,4.4
PRV53088,0,0,2.545657983388224e-5,NaN
PRV53089,1,0,1.5190449289218205e-4,20
PRV53090,2,112.73809523809523,6.1056562420427245e-6,5
PRV53091,0,0,2.545657983388224e-5,NaN
PRV53092,0,0,2.545657983388224e-5,NaN
PRV53093,0,0,2.545657983388224e-5,NaN
PRV53094,0,0,2.545657983388224e-5,NaN
PRV53095,6,72.36341041998938,0.02273273150436864,6.333333333333333
PRV53096,7,74.68333333333335,5.722100473975336e-5,4.823529411764706
PRV53097,12,41.717672970304534,1.5995016076644452e-4,3.3214285714285716
PRV53098,0,0,2.824081003613436e-5,NaN
PRV53099,0,0,2.824081003613436e-5,NaN
PRV53100,6,188.22348484848484,0.0026436799629175932,4.222222222222222
PRV53101,0,0,3.3507147053752126e-5,NaN
PRV53102,0,0,1.913445706830259e-5,NaN
PRV53103,15,1294.2593207961636,0.0073017604111672045,5.368421052631579
PRV53104,10,238.46217627401845,0.002238871036206162,3.380952380952381
PRV53105,0,0,8.715432724544544e-5,NaN
PRV53106,6,77.80536758563073,0.05309682158406335,7
PRV53107,1,0,1.1762797840809927e-5,6
PRV53108,9,894.2260350760348,0.003336725582317482,6.428571428571429
PRV53109,2,0.5,1.5761085958598736e-5,1
PRV53110,2,0,0.0088125661349557,11.5
PRV53111,4,340,1.8270936419656112e-4,3.5
PRV53112,5,54.03650793650791,0.0035237851454047674,5.5
PRV53113,1,0,1.4611596473786929e-5,3
PRV53114,9,796.9339378457801,0.028261351562516343,7.2727272727272725
PRV53115,1,0,4.2771308550887583e-4,12
PRV53116,1,0,8.518711999875557e-6,3
PRV53117,6,57.038158844079895,0.23188117169477027,8.333333333333334
PRV53118,2,0,3.757377113022891e-4,9.333333333333334
PRV53119,3,183,3.2474460993235106e-4,3.6666666666666665
PRV53120,8,59.47916666666666,0.21777219520848443,3.875
PRV53121,7,119.78528445238969,0.2050724104014464,8.23076923076923
PRV53122,0,0,2.824081003613436e-5,NaN
PRV53123,3,134,1.499754915509445e-5,2.75
PRV53124,3,0,6.7794637408384e-5,2.3333333333333335
PRV53125,0,0,4.7879837039201664e-5,NaN
PRV53126,0,0,2.824081003613436e-5,NaN
PRV53127,2,35.61666666666666,0.002009666855423277,9
PRV53128,2,0,4.860078338973738e-5,3.25
PRV53129,2,1,4.0423405211925635e-5,1
PRV53130,1,0,7.789026374203585e-5,8
PRV53131,0,0,3.3507147053752126e-5,NaN
PRV53132,12,980.172296709139,0.008385939427812005,6.666666666666667
PRV53133,5,59.19190476190475,2.8913813872735047e-5,10.5
PRV53134,0,0,9.567228534151295e-6,NaN
PRV53135,0,0,4.7879837039201664e-5,NaN
PRV53136,2,0,9.018043442962068e-5,4.5
PRV53137,2,0,0.19953279371603166,14.5
PRV53138,1,0,3.269638618619038e-5,2
PRV53139,1,0,0.0013778740114804926,6
PRV53140,4,406.49380411255413,3.0700895913587733e-4,5.875
PRV53141,9,281.93777625882876,0.46804243281796604,6.411764705882353
PRV53142,9,39.748860245852725,0.14286931825848387,2.5294117647058822
PRV53143,1,0,2.4922232817784423e-5,1
PRV53144,8,265.6594742593292,9.314318083620276e-4,3.340909090909091
PRV53145,0,0,1.913445706830259e-5,NaN
PRV53146,8,307.5749582289055,0.004309243855266316,4.111111111111111
PRV53147,2,0.3333333333333333,2.9435258798644263e-5,1
PRV53148,6,600.2065732513103,0.025818374235519703,11
PRV53149,4,0.9,0.0018099633383266967,5.75
PRV53150,2,0,0.001150310716427581,6.25
PRV53151,4,371.45861448493025,7.303843129122482e-5,14.25
PRV53152,1,0,0.0026877811045257147,4
PRV53153,5,35.842272347535506,0.0020333684311935364,8
PRV53154,5,538.7054721594193,0.0036202799539000173,9.8
PRV53155,4,65.90846448872766,0.0023089761227778655,11
PRV53156,1,0,4.3924664072037385e-4,14
PRV53157,0,0,0,NaN
PRV53158,1,0,2.246673637387598e-5,28
PRV53159,2,14.129761904761905,3.552485009077919e-5,15
PRV53160,3,8.402192982456139,0.0017445757559346044,7
PRV53161,2,0,0.0011758005199822847,7
PRV53162,2,0,3.4985785392671144e-5,2
PRV53163,0,0,1.913445706830259e-5,NaN
PRV53164,7,194.59348370927304,0.02620309020470654,7.75
PRV53165,1,0,6.870343581894504e-4,9.5
PRV53166,6,66.29285714285716,5.827715867407456e-5,5.153846153846154
PRV53167,0,0,9.567228534151295e-6,NaN
PRV53168,0,0,1.913445706830259e-5,NaN
PRV53169,0,0,1.913445706830259e-5,NaN
PRV53170,4,136,0.003009209009033908,6.1
PRV53171,2,92,0.04699792187903454,8.666666666666666
PRV53172,4,0.9,0.0018099647499144477,5.75
PRV53173,6,89.91749639249639,3.070306158496717e-5,5.833333333333333
PRV53174,0,0,1.913445706830259e-5,NaN
PRV53175,2,16.783255633255635,1.9398694932981934e-4,21
PRV53176,4,0,0.0016414970561870331,11.666666666666666
PRV53177,1,0,5.151586364424268e-5,5
PRV53178,0,0,1.913445706830259e-5,NaN
PRV53179,2,0,3.498657260441852e-5,2
PRV53180,0,0,3.3507147053752126e-5,NaN
PRV53181,3,0,0.001759646995556196,7.333333333333333
PRV53182,2,0,0.0018016520162763272,12.5
PRV53183,1,0,3.5495210377359157e-4,19
PRV53184,0,0,1.913445706830259e-5,NaN
PRV53185,4,139.89168755221382,0.05020300394696287,12.25
PRV53186,6,192.53095238095247,0.0024330188534511456,11.833333333333334
PRV53187,1,0,0.0025112697150535294,1.5
PRV53188,5,74.76340005024218,0.06745289133255462,10.666666666666666
PRV53189,10,552.3062481378271,0.00846035538389572,5.714285714285714
PRV53190,0,0,1.913445706830259e-5,NaN
PRV53191,1,0,3.3285591171900865e-5,3
PRV53192,1,0,2.3939918519600832e-5,1.25
PRV53193,1,0,2.0205308059089347e-5,1
PRV53194,0,0,1.913445706830259e-5,NaN
PRV53195,3,39.27833701386332,0.0016749586697797731,9.333333333333334
PRV53196,1,0,0.005666860436593724,8
PRV53197,0,0,1.913445706830259e-5,NaN
PRV53198,2,0,4.065896153889691e-5,4.333333333333333
PRV53199,0,0,1.913445706830259e-5,NaN
PRV53200,1,0,2.4647682936394176e-5,3
PRV53201,4,589.271817948134,4.2654748817642023e-4,10.25
PRV53202,1,0,0.0019376594289184012,4
PRV53203,6,180.55357142857133,0.02707499223719359,8.166666666666666
PRV53204,0,0,1.913445706830259e-5,NaN
PRV53205,2,0,3.616601126372042e-5,2
