,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,logClmCount,ClmsPerPhysician,ClmsPerPatnt,LogClmsPerPhysician,LogClmsPerPatnt
506,PRV57230,Yes,21,3.091042453358316,24,3.2188758248682006,7.481481481481482,9,0.48148148148148145,2,9292.592592592593,30100,27,3.332204510175204,1.2857142857142858,1.125,0.3257740229912685,0.20255827713846675
507,PRV54934,No,3,1.3862943611198906,15,2.772588722239781,8.444444444444445,6,0.7222222222222222,2,9444.444444444445,20000,18,2.9444389791664403,6.0,1.2,1.8050156244023607,0.2617491006607332
508,PRV54324,No,3,1.3862943611198906,28,3.367295829986474,8.15625,7,0.75,2,8312.5,32000,32,3.4965075614664802,10.666666666666666,1.1428571428571428,2.3731581107409054,0.21708453272773498
509,PRV54262,No,1,0.6931471805599453,1,0.6931471805599453,6.0,0,0.0,0,3000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
510,PRV52128,No,1,0.6931471805599453,52,3.970291913552122,8.056603773584905,9,0.9433962264150944,3,8717.924528301886,36950,53,3.9889840465642745,53.0,1.0192307692307692,3.9622454296091116,0.11246652893538427
511,PRV53238,No,7,2.0794415416798357,9,2.302585092994046,8.0,5,0.6666666666666666,2,10888.888888888889,29000,9,2.302585092994046,1.2857142857142858,1.0,0.3248912719326479,0.09430069052013113
512,PRV51425,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.3333333333333333,1,3666.6666666666665,2000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
513,PRV55181,No,2,1.0986122886681098,29,3.4011973816621555,8.0,7,0.8,2,9542.857142857143,29000,35,3.58351893845611,17.5,1.206896551724138,2.8629397692204455,0.2673368988312585
514,PRV51495,Yes,1,0.6931471805599453,77,4.356708826689592,7.944444444444445,8,0.7111111111111111,3,9277.777777777777,57000,90,4.51085950651685,90.0,1.1688311688311688,4.490980932478667,0.2379765108597312
515,PRV53121,Yes,16,2.833213344056216,42,3.7612001156935624,7.895833333333333,7,0.6666666666666666,2,8500.0,56000,48,3.8918202981106265,3.0,1.1428571428571428,1.1307974678093449,0.21719396661193036
516,PRV55793,No,1,0.6931471805599453,6,1.9459101490553132,8.0,3,0.8333333333333334,1,12000.0,24000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
517,PRV56134,Yes,1,0.6931471805599453,58,4.07753744390572,8.14516129032258,9,0.7741935483870968,3,12387.09677419355,76000,62,4.143134726391533,62.0,1.0689655172413792,4.118811761016193,0.15596153462214465
518,PRV57492,No,27,3.332204510175204,33,3.5263605246161616,8.083333333333334,8,0.7222222222222222,3,9222.222222222223,24000,36,3.6109179126442243,1.3333333333333333,1.0909090909090908,0.35965827169065195,0.17443941797900894
519,PRV52459,No,3,1.3862943611198906,49,3.912023005428146,7.88,8,0.74,3,10118.0,45000,50,3.9318256327243257,16.666666666666668,1.0204081632653061,2.816084878862996,0.11350720436438673
520,PRV56734,No,7,2.0794415416798357,10,2.3978952727983707,7.4,5,0.6,2,10700.0,57000,10,2.3978952727983707,1.4285714285714286,1.0,0.4229994939983655,0.09440158443016944
521,PRV51938,No,2,1.0986122886681098,2,1.0986122886681098,6.0,8,0.0,0,5500.0,5000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
522,PRV54916,No,2,1.0986122886681098,16,2.833213344056216,9.0625,3,0.6875,2,10312.5,52000,16,2.833213344056216,8.0,1.0,2.0869382466572968,0.09474219160320908
523,PRV56685,Yes,11,2.4849066497880004,30,3.4339872044851463,8.628571428571428,6,0.6571428571428571,3,9368.57142857143,45100,35,3.58351893845611,3.1818181818181817,1.1666666666666667,1.1875166150516105,0.23608181571732934
524,PRV57298,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.0,0,4666.666666666667,7000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
525,PRV53377,No,3,1.3862943611198906,7,2.0794415416798357,7.285714285714286,6,0.8571428571428571,1,8142.857142857143,8000,7,2.0794415416798357,2.3333333333333335,1.0,0.8860712463131645,0.09401248951061449
526,PRV53008,Yes,12,2.5649493574615367,35,3.58351893845611,7.82051282051282,7,0.6410256410256411,3,9000.0,25000,39,3.6888794541139363,3.25,1.1142857142857143,1.2081522348455807,0.1938938700987494
527,PRV56507,No,2,1.0986122886681098,6,1.9459101490553132,8.571428571428571,3,1.4285714285714286,2,23285.714285714286,93000,7,2.0794415416798357,3.5,1.1666666666666667,1.2760851831957456,0.2348550690367873
528,PRV51067,Yes,6,1.9459101490553132,11,2.4849066497880004,8.916666666666666,4,1.0833333333333333,3,27166.666666666668,78000,12,2.5649493574615367,2.0,1.0909090909090908,0.7403514273404399,0.17388461243694517
529,PRV54077,Yes,1,0.6931471805599453,46,3.8501476017100584,8.288461538461538,7,0.7692307692307693,3,10019.23076923077,49000,52,3.970291913552122,52.0,1.1304347826086956,3.943233811579919,0.20716788873020864
530,PRV54881,No,1,0.6931471805599453,33,3.5263605246161616,7.9393939393939394,7,0.5151515151515151,2,8809.09090909091,35000,33,3.5263605246161616,33.0,1.0,3.4896131625538542,0.09503474323562493
531,PRV55196,No,6,1.9459101490553132,6,1.9459101490553132,8.0,5,1.1666666666666667,3,18500.0,83000,6,1.9459101490553132,1.0,1.0,0.09379640415951762,0.09379640415951762
532,PRV54566,Yes,33,3.5263605246161616,34,3.5553480614894135,7.675,7,0.925,3,17100.0,101000,40,3.713572066704308,1.2121212121212122,1.1764705882352942,0.27136518356488615,0.2438278832964588
533,PRV54757,No,14,2.70805020110221,15,2.772588722239781,8.333333333333334,7,0.6666666666666666,2,7000.0,14000,15,2.772588722239781,1.0714285714285714,1.0,0.15757094823205642,0.09470433948529736
534,PRV56005,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.0,0,6000.0,0,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
535,PRV52687,No,3,1.3862943611198906,5,1.791759469228055,7.666666666666667,6,1.0,2,9333.333333333334,18000,6,1.9459101490553132,2.0,1.2,0.7387682721991342,0.26052009612555843
536,PRV51344,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.0,0,9500.0,1000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
537,PRV51950,No,3,1.3862943611198906,3,1.3862943611198906,9.333333333333334,1,1.6666666666666667,1,7666.666666666667,19000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
538,PRV53749,Yes,1,0.6931471805599453,21,3.091042453358316,8.375,7,0.5,1,9625.0,29000,24,3.2188758248682006,24.0,1.1428571428571428,3.172303002558532,0.2169751129140145
539,PRV55851,No,1,0.6931471805599453,3,1.3862943611198906,8.0,4,0.3333333333333333,1,5333.333333333333,4000,6,1.9459101490553132,6.0,2.0,1.7985023613165472,0.7387682721991342
540,PRV57303,No,9,2.302585092994046,11,2.4849066497880004,8.545454545454545,4,0.8181818181818182,2,8636.363636363636,20000,11,2.4849066497880004,1.2222222222222223,1.0,0.2782873585800564,0.09448414308132681
541,PRV56264,No,9,2.302585092994046,15,2.772588722239781,7.7894736842105265,6,0.5789473684210527,2,8684.21052631579,54000,19,2.995732273553991,2.111111111111111,1.2666666666666666,0.7924349101039295,0.3117570197970676
542,PRV51857,Yes,4,1.6094379124341003,21,3.091042453358316,8.192307692307692,8,1.0384615384615385,3,14576.923076923076,54000,26,3.295836866004329,6.5,1.2380952380952381,1.8846106469042883,0.2908066480381941
543,PRV52350,No,3,1.3862943611198906,7,2.0794415416798357,7.428571428571429,6,0.2857142857142857,1,4285.714285714285,8000,7,2.0794415416798357,2.3333333333333335,1.0,0.8860712463131645,0.09401248951061449
544,PRV55175,No,19,2.995732273553991,22,3.1354942159291497,8.478260869565217,6,0.8695652173913043,3,8304.347826086956,47000,23,3.1780538303479458,1.2105263157894737,1.0454545454545454,0.2699428068064775,0.13538678073135868
545,PRV53884,Yes,1,0.6931471805599453,98,4.59511985013459,7.957264957264957,9,0.717948717948718,3,8520.51282051282,57000,117,4.770684624465665,117.0,1.1938775510204083,4.753086479423691,0.2575494141262706
546,PRV51610,No,3,1.3862943611198906,3,1.3862943611198906,9.333333333333334,1,1.3333333333333333,3,14333.333333333334,22000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
547,PRV52291,No,1,0.6931471805599453,16,2.833213344056216,8.294117647058824,4,0.7647058823529411,3,7529.411764705882,21000,17,2.8903717578961645,17.0,1.0625,2.8291866104777488,0.15000181570619053
548,PRV55990,No,1,0.6931471805599453,21,3.091042453358316,8.090909090909092,6,0.9545454545454546,3,8631.818181818182,22000,22,3.1354942159291497,22.0,1.0476190476190477,3.0856725255156183,0.13725481855479105
549,PRV53384,Yes,2,1.0986122886681098,28,3.367295829986474,7.921052631578948,9,0.6052631578947368,2,8710.526315789473,34000,38,3.6635616461296463,19.0,1.3571428571428572,2.9447269712093784,0.37614500164166015
550,PRV51102,No,3,1.3862943611198906,11,2.4849066497880004,8.333333333333334,6,0.9166666666666666,2,12333.333333333334,44000,12,2.5649493574615367,4.0,1.0909090909090908,1.4077404811258636,0.17388461243694517
551,PRV55189,No,20,3.044522437723423,35,3.58351893845611,8.13888888888889,7,0.6666666666666666,2,8777.777777777777,21000,36,3.6109179126442243,1.8,1.0285714285714285,0.6413803265739632,0.12069225307574225
552,PRV54779,No,8,2.1972245773362196,9,2.302585092994046,8.444444444444445,3,0.7777777777777778,1,12333.333333333334,31000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
553,PRV54705,No,1,0.6931471805599453,17,2.8903717578961645,8.15,4,0.4,2,8200.0,19000,20,3.044522437723423,20.0,1.1764705882352942,2.9908192342180913,0.24355693602616565
554,PRV55893,Yes,19,2.995732273553991,26,3.295836866004329,8.23076923076923,7,0.5384615384615384,3,8230.76923076923,37000,26,3.295836866004329,1.368421052631579,1.0,0.38369737397856934,0.09496060278894915
555,PRV53517,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,0.0,0,8500.0,1000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
556,PRV57543,Yes,40,3.713572066704308,43,3.784189633918261,7.826086956521739,8,0.7391304347826086,2,9413.04347826087,39000,46,3.8501476017100584,1.15,1.069767441860465,0.22291358235900519,0.15659231082813566
557,PRV57103,Yes,21,3.091042453358316,25,3.258096538021482,8.137931034482758,7,0.7931034482758621,5,10517.241379310344,57000,29,3.4011973816621555,1.380952380952381,1.16,0.3922414581521756,0.23074354646991108
558,PRV51845,No,1,0.6931471805599453,10,2.3978952727983707,8.272727272727273,3,0.36363636363636365,1,9272.727272727272,29000,11,2.4849066497880004,11.0,1.1,2.397084863497342,0.18140538632217523
559,PRV55180,No,6,1.9459101490553132,7,2.0794415416798357,8.285714285714286,5,0.2857142857142857,1,10000.0,19000,7,2.0794415416798357,1.1666666666666667,1.0,0.2348550690367873,0.09401248951061449
560,PRV51108,No,6,1.9459101490553132,19,2.995732273553991,7.578947368421052,5,0.3157894736842105,2,8210.526315789473,22000,19,2.995732273553991,3.1666666666666665,1.0,1.1821558367960219,0.09483184821575379
561,PRV57425,Yes,14,2.70805020110221,27,3.332204510175204,8.34375,6,0.78125,3,9756.25,50000,32,3.4965075614664802,2.2857142857142856,1.1851851851851851,0.8688144793053033,0.2505613371768499
562,PRV52722,No,3,1.3862943611198906,8,2.1972245773362196,8.0,5,0.8888888888888888,2,8444.444444444445,12000,9,2.302585092994046,3.0,1.125,1.1281818424995456,0.20179366020677508
563,PRV54724,No,1,0.6931471805599453,45,3.828641396489095,8.145833333333334,9,0.7708333333333334,3,10187.5,56000,48,3.8918202981106265,48.0,1.0666666666666667,3.8633526360632278,0.1539475297303809
564,PRV51348,No,14,2.70805020110221,19,2.995732273553991,8.578947368421053,4,0.631578947368421,3,7684.210526315789,28000,19,2.995732273553991,1.3571428571428572,1.0,0.3758125589076765,0.09483184821575379
565,PRV56626,No,2,1.0986122886681098,4,1.6094379124341003,9.0,0,0.5,1,11050.0,32800,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
566,PRV54968,No,6,1.9459101490553132,8,2.1972245773362196,8.8,3,0.6,3,11200.0,54000,10,2.3978952727983707,1.6666666666666667,1.25,0.5675235877438445,0.29894796135606927
567,PRV57299,No,2,1.0986122886681098,6,1.9459101490553132,8.333333333333334,5,0.5,1,6666.666666666667,14000,6,1.9459101490553132,3.0,1.0,1.1265758472967566,0.09379640415951762
568,PRV57031,No,5,1.791759469228055,15,2.772588722239781,8.8,4,0.8666666666666667,3,10733.333333333334,23000,15,2.772588722239781,3.0,1.0,1.129468622876384,0.09470433948529736
569,PRV57334,No,12,2.5649493574615367,33,3.5263605246161616,7.897435897435898,9,0.6923076923076923,2,11358.97435897436,57000,39,3.6888794541139363,3.25,1.1818181818181819,1.2081522348455807,0.24800018056963316
570,PRV55873,No,1,0.6931471805599453,4,1.6094379124341003,7.5,5,0.6666666666666666,1,7166.666666666667,13000,6,1.9459101490553132,6.0,1.5,1.7985023613165472,0.46766298684138863
571,PRV54102,No,3,1.3862943611198906,7,2.0794415416798357,8.777777777777779,5,0.5555555555555556,1,9777.777777777777,46000,9,2.302585092994046,3.0,1.2857142857142858,1.1281818424995456,0.3248912719326479
572,PRV52990,Yes,15,2.772588722239781,17,2.8903717578961645,7.954545454545454,8,0.7727272727272727,3,8636.363636363636,29000,22,3.1354942159291497,1.4666666666666666,1.2941176470588236,0.44832632779087084,0.3317158349359964
573,PRV54375,No,10,2.3978952727983707,13,2.6390573296152584,8.375,3,0.75,2,8187.5,14000,16,2.833213344056216,1.6,1.2307692307692308,0.5296875725284628,0.2850460107769714
574,PRV52094,No,6,1.9459101490553132,7,2.0794415416798357,8.625,4,0.75,2,18750.0,54000,8,2.1972245773362196,1.3333333333333333,1.1428571428571428,0.35845372702222644,0.21610026053738876
575,PRV51679,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,1.0,0,15000.0,20000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
576,PRV54773,No,6,1.9459101490553132,10,2.3978952727983707,8.7,4,0.9,3,15600.0,34000,10,2.3978952727983707,1.6666666666666667,1.0,0.5675235877438445,0.09440158443016944
577,PRV56121,No,3,1.3862943611198906,16,2.833213344056216,8.9375,3,0.875,3,14312.5,54000,16,2.833213344056216,5.333333333333333,1.0,1.6892863768633684,0.09474219160320908
578,PRV55028,No,1,0.6931471805599453,17,2.8903717578961645,8.35,6,0.7,3,9940.0,50200,20,3.044522437723423,20.0,1.1764705882352942,2.9908192342180913,0.24355693602616565
579,PRV57091,No,1,0.6931471805599453,3,1.3862943611198906,8.75,1,0.25,1,11500.0,15000,4,1.6094379124341003,4.0,1.3333333333333333,1.401280515556754,0.356907475040815
580,PRV55165,Yes,25,3.258096538021482,28,3.367295829986474,7.666666666666667,6,0.7333333333333333,4,9400.0,31000,30,3.4339872044851463,1.2,1.0714285714285714,0.2619951132035702,0.15789741345821537
581,PRV53598,No,1,0.6931471805599453,8,2.1972245773362196,7.375,6,0.75,2,8750.0,13000,8,2.1972245773362196,8.0,1.0,2.082037179995186,0.0941745903114069
582,PRV53519,No,8,2.1972245773362196,9,2.302585092994046,7.888888888888889,6,0.8888888888888888,2,6777.777777777777,13000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
583,PRV53124,No,5,1.791759469228055,16,2.833213344056216,8.8,3,0.85,3,8450.0,30000,20,3.044522437723423,4.0,1.25,1.4090377503456648,0.29952608290615185
584,PRV53117,No,8,2.1972245773362196,18,2.9444389791664403,7.222222222222222,8,0.4444444444444444,2,7055.555555555556,14000,18,2.9444389791664403,2.25,1.0,0.8532192988303804,0.09480528228779266
585,PRV55375,Yes,2,1.0986122886681098,14,2.70805020110221,8.714285714285714,2,0.7857142857142857,2,10564.285714285714,56100,14,2.70805020110221,7.0,1.0,1.9551776625918917,0.09466108202741298
586,PRV57481,Yes,5,1.791759469228055,52,3.970291913552122,8.241935483870968,8,0.9354838709677419,3,12516.129032258064,57000,62,4.143134726391533,12.4,1.1923076923076923,2.5237466415175835,0.2562521205857835
587,PRV57310,Yes,25,3.258096538021482,56,4.04305126783455,7.953846153846154,8,0.676923076923077,3,10230.76923076923,57000,65,4.189654742026425,2.6,1.1607142857142858,0.992866667694033,0.23151406248309164
588,PRV55164,No,7,2.0794415416798357,16,2.833213344056216,7.764705882352941,8,0.8235294117647058,2,12058.823529411764,36000,17,2.8903717578961645,2.4285714285714284,1.0625,0.9262834341125207,0.15000181570619053
589,PRV55216,No,5,1.791759469228055,5,1.791759469228055,8.2,6,0.8,2,7400.0,16000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
590,PRV55483,Yes,2,1.0986122886681098,50,3.9318256327243257,7.876923076923077,8,0.7230769230769231,3,11898.461538461539,57000,65,4.189654742026425,32.5,1.3,3.479340084167319,0.3362865422307926
591,PRV54382,Yes,1,0.6931471805599453,62,4.143134726391533,7.909090909090909,9,0.7727272727272727,3,9909.39393939394,57000,66,4.204692619390966,66.0,1.064516129032258,4.181233544483077,0.15215823385659033
592,PRV54337,No,14,2.70805020110221,61,4.127134385045092,7.921875,9,0.59375,2,9562.5,57000,64,4.174387269895637,4.571428571428571,1.0491803278688525,1.5407661885172164,0.13889927411026998
593,PRV52862,No,13,2.6390573296152584,48,3.8918202981106265,8.017857142857142,8,0.5535714285714286,3,7696.428571428572,36000,56,4.04305126783455,4.3076923076923075,1.1666666666666667,1.4825997830509763,0.23619691366243706
594,PRV55769,No,1,0.6931471805599453,1,0.6931471805599453,9.5,1,1.0,0,5500.0,3000,2,1.0986122886681098,2.0,2.0,0.7324630910096953,0.7324630910096953
595,PRV55690,No,12,2.5649493574615367,13,2.6390573296152584,8.133333333333333,7,0.9333333333333333,2,10266.666666666666,34000,15,2.772588722239781,1.25,1.1538461538461537,0.2993333326363891,0.22550816309973887
596,PRV57345,Yes,6,1.9459101490553132,43,3.784189633918261,8.046511627906977,7,0.7209302325581395,3,10279.06976744186,49000,43,3.784189633918261,7.166666666666667,1.0,1.981655337324668,0.09509879012780958
597,PRV55444,Yes,1,0.6931471805599453,95,4.564348191467836,8.359649122807017,7,0.9035087719298246,4,11480.701754385966,57000,114,4.74493212836325,114.0,1.2,4.727133690218349,0.2622671039825839
598,PRV55158,No,4,1.6094379124341003,28,3.367295829986474,8.689655172413794,3,0.6896551724137931,2,11620.689655172413,54000,29,3.4011973816621555,7.25,1.0357142857142858,1.9922374460531507,0.1269361465605625
599,PRV54078,No,18,2.9444389791664403,18,2.9444389791664403,8.05,5,0.55,2,9650.0,42000,20,3.044522437723423,1.1111111111111112,1.1111111111111112,0.1910286811147438,0.1910286811147438
600,PRV51336,No,9,2.302585092994046,10,2.3978952727983707,8.0,6,0.8,3,11600.0,24000,10,2.3978952727983707,1.1111111111111112,1.0,0.19051945652597496,0.09440158443016944
601,PRV54639,No,4,1.6094379124341003,12,2.5649493574615367,8.153846153846153,9,0.6153846153846154,1,8461.538461538461,38000,13,2.6390573296152584,3.25,1.0833333333333333,1.2065380897196136,0.16757274857098384
602,PRV51639,No,11,2.4849066497880004,12,2.5649493574615367,9.0,3,0.5833333333333334,2,9000.0,36000,12,2.5649493574615367,1.0909090909090908,1.0,0.17388461243694517,0.09455294820673041
603,PRV57284,Yes,3,1.3862943611198906,19,2.995732273553991,8.210526315789474,5,0.9473684210526315,4,8421.052631578947,19000,19,2.995732273553991,6.333333333333333,1.0,1.8582168292792864,0.09483184821575379
